,year,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,salary,single,slg %,obp,batting avg,ops,tb,rc,babip,pa,xbh,iso,bb/pa,so/pa,high_paid_y,high_paid_n
3778,4,107,409,50,124,30,0,11,55,3,3,35,98,2,1,1,2,9,6000000,83,0.4572127139364303,0.3579418344519016,0.30317848410757947,0.8151545483883319,187,66.96621621621621,0.3741721854304636,448,41,30.08068459657702,0.078125,0.21875,0,1
3780,4,32,50,1,7,0,0,0,0,0,0,1,20,0,0,9,0,1,490000,7,0.14,0.1568627450980392,0.14,0.2968627450980392,7,1.0980392156862746,0.23333333333333334,60,0,0.0,0.016666666666666666,0.3333333333333333,1,0
3783,4,20,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,492000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,0,0.0,0.0,0.8,1,0
3785,4,138,496,48,145,25,3,13,79,0,0,21,63,2,4,0,5,13,1000000,104,0.4334677419354839,0.3231939163498099,0.2923387096774194,0.7566616582852937,215,69.03288201160541,0.31058823529411766,526,41,31.078629032258064,0.039923954372623575,0.11977186311787072,1,0
3788,4,30,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12000000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.5,0,1
3789,4,22,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,512425,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,1.0,1,0
3790,4,151,606,80,158,24,2,18,103,5,3,39,98,6,8,4,9,19,10083333,114,0.39603960396039606,0.30966767371601206,0.2607260726072607,0.7057072776764082,240,73.30232558139535,0.280561122244489,666,44,28.08910891089109,0.05855855855855856,0.14714714714714713,0,1
3791,4,113,308,36,76,11,2,1,8,23,6,13,27,0,3,6,0,4,1600000,62,0.3051948051948052,0.2839506172839506,0.24675324675324675,0.5891454224787558,94,26.062305295950157,0.26785714285714285,330,14,15.00974025974026,0.03939393939393939,0.08181818181818182,0,1
3792,4,134,503,48,137,24,1,17,70,1,1,11,76,2,9,0,6,14,7500000,95,0.4254473161033797,0.29678638941398866,0.27236580516898606,0.7222337055173684,214,61.61867704280156,0.28846153846153844,529,42,26.101391650099405,0.020793950850661626,0.14366729678638943,0,1
3793,4,48,85,11,19,4,0,3,12,0,0,5,17,0,1,0,1,5,494000,12,0.3764705882352941,0.2717391304347826,0.2235294117647059,0.6482097186700767,32,8.533333333333333,0.24242424242424243,92,7,4.105882352941176,0.05434782608695652,0.18478260869565216,1,0
3794,4,129,477,44,121,22,1,14,52,2,1,34,112,1,6,1,4,11,520000,84,0.3920335429769392,0.30902111324376197,0.25366876310272535,0.7010546562207012,187,56.72211350293542,0.30140845070422534,522,37,24.08805031446541,0.06513409961685823,0.21455938697318008,1,0
3795,4,118,377,33,98,13,0,1,23,2,0,23,31,1,9,3,4,15,2750000,84,0.30238726790450926,0.31476997578692495,0.259946949602122,0.6171572436914342,114,34.485,0.27793696275071633,416,14,13.007957559681698,0.055288461538461536,0.07451923076923077,0,1
3796,4,137,443,64,119,28,5,8,38,12,3,33,82,1,2,3,1,5,491000,78,0.40857787810383744,0.32150313152400833,0.2686230248306998,0.7300810096278458,181,57.79831932773109,0.3135593220338983,482,41,38.05417607223476,0.06846473029045644,0.17012448132780084,1,0
3797,4,32,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5100000,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,0.3333333333333333,0.3333333333333333,3,0,0.0,0.0,0.0,0,1
3798,4,148,520,61,153,34,1,15,72,2,1,60,70,8,8,0,7,15,8000000,103,0.45,0.37142857142857144,0.29423076923076924,0.8214285714285714,234,85.93448275862069,0.31221719457013575,595,50,36.08653846153846,0.10084033613445378,0.11764705882352941,0,1
3799,4,155,609,70,172,36,2,14,82,3,5,47,53,2,2,0,6,29,7000000,120,0.41707717569786534,0.3328313253012048,0.2824302134646962,0.7499085009990701,254,84.79573170731707,0.28832116788321166,664,52,40.06896551724138,0.07078313253012049,0.07981927710843373,0,1
3801,4,27,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9831954,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,0,0.0,0.0,0.3333333333333333,0,1
3802,4,85,286,30,67,11,0,6,26,2,4,26,63,0,5,6,1,1,491000,50,0.3356643356643357,0.3081761006289308,0.23426573426573427,0.6438404362932665,96,28.615384615384617,0.2798165137614679,324,17,11.062937062937063,0.08024691358024691,0.19444444444444445,1,0
3804,4,104,382,66,122,21,2,19,42,11,8,36,97,6,11,0,3,6,2000000,80,0.5340314136125655,0.3912037037037037,0.3193717277486911,0.9252351173162692,204,77.11004784688996,0.3828996282527881,432,42,25.149214659685864,0.08333333333333333,0.22453703703703703,0,1
3805,4,99,391,49,101,19,0,17,64,1,1,40,55,8,5,0,7,18,16000000,65,0.4373401534526854,0.3295711060948081,0.25831202046035806,0.7669112595474935,171,55.94199535962877,0.25766871165644173,443,36,19.130434782608695,0.09029345372460497,0.12415349887133183,0,1
3806,4,116,294,34,75,15,0,2,21,3,3,33,67,0,0,6,2,4,1500000,58,0.32653061224489793,0.3282674772036474,0.25510204081632654,0.6547980894485453,96,31.706422018348626,0.32158590308370044,335,17,15.020408163265307,0.09850746268656717,0.2,1,0
3808,4,82,276,42,76,21,0,13,44,0,0,31,55,0,9,0,4,7,9500000,42,0.4927536231884058,0.3625,0.2753623188405797,0.8552536231884058,136,47.40065146579805,0.2971698113207547,320,34,21.141304347826086,0.096875,0.171875,0,1
3809,4,33,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,500000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.5,1,0
3810,4,158,637,68,181,39,2,6,48,30,9,26,68,2,3,4,4,17,7000000,134,0.37990580847723704,0.31343283582089554,0.28414442700156983,0.6933386442981326,242,75.55656108597285,0.30864197530864196,674,47,43.02825745682888,0.03857566765578635,0.10089020771513353,0,1
3811,4,92,304,43,86,18,0,12,49,0,1,36,55,0,8,0,3,8,10000000,56,0.4605263157894737,0.37037037037037035,0.28289473684210525,0.830896686159844,140,50.23529411764706,0.30833333333333335,351,30,18.11842105263158,0.10256410256410256,0.15669515669515668,0,1
3812,4,86,304,62,105,25,2,20,57,10,2,27,52,3,3,0,2,5,15500000,58,0.6381578947368421,0.4017857142857143,0.34539473684210525,1.0399436090225564,194,77.3655589123867,0.36324786324786323,336,47,29.19736842105263,0.08035714285714286,0.15476190476190477,0,1
3815,4,78,287,29,78,9,0,16,59,0,1,15,42,1,0,0,1,12,501250,53,0.47038327526132406,0.3069306930693069,0.27177700348432055,0.7773139683306309,135,41.5728476821192,0.26956521739130435,303,25,9.167247386759582,0.04950495049504951,0.13861386138613863,1,0
3816,4,118,417,57,115,26,1,22,66,0,1,37,135,0,3,0,1,4,4675000,66,0.5011990407673861,0.3384279475982533,0.27577937649880097,0.8396269883656393,209,69.97356828193833,0.3563218390804598,458,49,28.158273381294965,0.08078602620087336,0.29475982532751094,0,1
3818,4,50,135,17,29,7,0,6,19,0,1,13,49,1,0,1,2,1,490840,16,0.4,0.28,0.21481481481481482,0.68,54,15.324324324324325,0.2804878048780488,151,13,7.133333333333334,0.08609271523178808,0.32450331125827814,1,0
3819,4,114,385,54,87,19,2,12,56,9,2,46,86,1,2,1,7,4,510000,54,0.37922077922077924,0.3068181818181818,0.22597402597402597,0.686038961038961,146,45.05336426914153,0.25510204081632654,441,33,23.093506493506492,0.10430839002267574,0.19501133786848074,1,0
3821,4,40,128,17,25,3,0,5,12,0,1,10,41,2,0,0,2,4,1000000,17,0.3359375,0.25,0.1953125,0.5859375,43,10.905797101449275,0.23809523809523808,140,8,3.1171875,0.07142857142857142,0.29285714285714287,1,0
3823,4,88,315,37,96,9,3,0,17,22,8,16,36,1,0,5,0,10,515000,84,0.3523809523809524,0.338368580060423,0.3047619047619048,0.6907495324413754,111,37.55891238670695,0.34408602150537637,336,12,15.0,0.047619047619047616,0.10714285714285714,1,0
3824,4,93,382,58,113,20,0,10,37,15,6,34,47,2,1,0,2,6,10000000,83,0.42670157068062825,0.3532219570405728,0.29581151832460734,0.7799235277212011,163,57.59855769230769,0.3149847094801223,419,30,20.078534031413614,0.081145584725537,0.11217183770883055,0,1
3825,4,99,335,40,72,8,0,15,48,3,0,43,123,1,3,0,3,7,6000000,49,0.373134328358209,0.3072916666666667,0.21492537313432836,0.6804259950248757,125,38.02910052910053,0.285,384,23,8.134328358208956,0.11197916666666667,0.3203125,0,1
3828,4,14,14,1,3,0,0,0,1,0,0,0,5,0,0,1,0,0,5240000,3,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.42857142857142855,3,0.6428571428571429,0.3333333333333333,15,0,0.0,0.0,0.3333333333333333,0,1
3830,4,109,430,57,119,22,2,12,55,26,6,32,78,2,1,0,1,12,13000000,83,0.42093023255813955,0.3275862068965517,0.27674418604651163,0.7485164394546913,181,59.15800865800866,0.31378299120234604,464,36,26.08372093023256,0.06896551724137931,0.16810344827586207,0,1
3832,4,160,606,71,141,40,2,23,80,6,5,76,127,7,6,0,2,12,498000,76,0.41914191419141916,0.32318840579710145,0.23267326732673269,0.7423303199885206,254,80.81818181818181,0.2576419213973799,690,65,44.113861386138616,0.11014492753623188,0.18405797101449275,1,0
3833,4,77,265,33,66,12,1,8,39,3,1,26,44,1,0,1,4,4,10000000,45,0.39245283018867927,0.31186440677966104,0.2490566037735849,0.7043172369683404,104,32.87972508591065,0.2672811059907834,296,21,14.090566037735849,0.08783783783783784,0.14864864864864866,0,1
3835,4,60,162,15,40,6,0,5,17,0,2,11,39,0,0,0,0,3,2950000,29,0.3765432098765432,0.2947976878612717,0.24691358024691357,0.6713408977378149,61,17.982658959537574,0.2966101694915254,173,11,6.092592592592593,0.06358381502890173,0.2254335260115607,0,1
3837,4,99,144,22,36,2,1,2,16,5,1,23,17,0,0,0,4,2,498000,31,0.3194444444444444,0.34502923976608185,0.25,0.6644736842105263,46,16.251497005988025,0.26356589147286824,171,5,4.041666666666667,0.13450292397660818,0.09941520467836257,1,0
3839,4,44,156,21,38,7,0,7,19,4,2,23,43,1,2,0,0,5,29000000,24,0.4230769230769231,0.34806629834254144,0.24358974358974358,0.7711432214194645,66,22.491620111731844,0.29245283018867924,181,14,7.134615384615385,0.1270718232044199,0.23756906077348067,0,1
3841,4,96,195,21,48,10,1,5,23,1,3,17,59,0,5,3,2,3,1000000,32,0.38461538461538464,0.319634703196347,0.24615384615384617,0.7042500878117317,75,22.995283018867923,0.3233082706766917,222,16,12.076923076923077,0.07657657657657657,0.26576576576576577,1,0
3842,4,76,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,491500,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,1.0,1,0
3843,4,13,22,0,2,0,0,0,1,0,0,0,8,0,0,2,0,0,13500000,2,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,2,0.18181818181818182,0.14285714285714285,24,0,0.0,0.0,0.3333333333333333,0,1
3844,4,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,1,0
3845,4,46,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,509000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,0,0.0,0.0,0.16666666666666666,1,0
3846,4,160,600,65,151,36,2,6,39,22,6,59,93,6,1,3,3,12,11000000,107,0.34833333333333333,0.31825037707390647,0.25166666666666665,0.6665837104072398,209,66.60091047040972,0.2876984126984127,666,44,40.03,0.08858858858858859,0.13963963963963963,0,1
3848,4,47,108,9,28,3,0,0,10,1,0,7,24,0,1,6,1,2,492000,25,0.28703703703703703,0.3076923076923077,0.25925925925925924,0.5947293447293447,31,9.434782608695652,0.32941176470588235,123,3,3.0,0.056910569105691054,0.1951219512195122,1,0
3851,4,51,136,11,26,5,0,4,8,0,0,10,31,1,4,4,0,4,700000,17,0.3161764705882353,0.26666666666666666,0.19117647058823528,0.5828431372549019,43,10.602739726027398,0.21782178217821782,154,9,5.088235294117647,0.06493506493506493,0.2012987012987013,1,0
3852,4,121,449,63,131,22,1,21,79,4,1,15,109,0,1,0,1,7,491000,87,0.48552338530066813,0.315450643776824,0.29175946547884185,0.8009740290774922,218,68.59482758620689,0.34375,466,44,24.14031180400891,0.032188841201716736,0.23390557939914164,1,0
3853,4,74,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,490000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,1.0,1,0
3854,4,94,317,33,88,17,1,8,38,3,2,25,50,1,3,1,5,10,6000000,62,0.41324921135646686,0.3314285714285714,0.277602523659306,0.7446777827850383,131,43.28362573099415,0.30303030303030304,351,26,19.07570977917981,0.07122507122507123,0.14245014245014245,0,1
3855,4,36,102,11,22,5,0,4,10,1,0,11,42,0,1,2,0,3,3100000,13,0.38235294117647056,0.2982456140350877,0.21568627450980393,0.6805985552115583,39,11.389380530973451,0.32142857142857145,116,9,5.117647058823529,0.09482758620689655,0.3620689655172414,0,1
3857,4,36,33,0,6,0,0,0,0,0,0,0,18,0,0,3,0,0,500500,6,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.36363636363636365,6,1.0909090909090908,0.4,36,0,0.0,0.0,0.5,1,0
3858,4,128,424,49,94,18,1,18,50,15,8,41,114,1,5,1,0,9,494500,57,0.39622641509433965,0.2978723404255319,0.22169811320754718,0.6940987555198715,168,48.774193548387096,0.2602739726027397,471,37,20.12735849056604,0.0870488322717622,0.24203821656050956,1,0
3859,4,92,310,30,83,16,0,5,37,1,0,18,39,3,7,4,2,11,5000000,62,0.36774193548387096,0.32047477744807124,0.267741935483871,0.6882167129319422,114,35.103658536585364,0.291044776119403,341,21,16.048387096774192,0.05278592375366569,0.11436950146627566,0,1
3861,4,88,285,45,67,6,1,7,19,12,0,22,62,1,2,4,1,2,490000,53,0.3368421052631579,0.29354838709677417,0.23508771929824562,0.630390492359932,96,27.830618892508145,0.2764976958525346,314,14,8.073684210526316,0.07006369426751592,0.19745222929936307,1,0
3862,4,87,260,23,50,10,0,3,21,4,2,21,60,1,1,4,1,11,3250000,37,0.2653846153846154,0.254416961130742,0.19230769230769232,0.5198015765153574,69,17.434163701067614,0.23737373737373738,287,13,10.034615384615385,0.07317073170731707,0.20905923344947736,0,1
3863,4,30,58,5,12,3,1,0,5,0,0,2,23,0,0,6,0,1,3333333,8,0.29310344827586204,0.23333333333333334,0.20689655172413793,0.5264367816091954,17,3.966666666666667,0.34285714285714286,66,4,5.0,0.030303030303030304,0.3484848484848485,0,1
3864,4,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1100000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,1.0,1,0
3865,4,32,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,24285714,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,0,0.0,0.0,0.5,0,1
3866,4,27,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,512000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.5,1,0
3868,4,121,425,68,116,40,0,14,65,4,1,43,139,3,0,0,2,7,4500000,62,0.46588235294117647,0.3382978723404255,0.27294117647058824,0.8041802252816019,198,67.26923076923077,0.3722627737226277,470,54,40.09882352941177,0.09148936170212765,0.2957446808510638,0,1
3869,4,33,62,4,7,2,0,1,2,0,0,1,31,0,0,10,0,0,2640000,4,0.1935483870967742,0.12698412698412698,0.11290322580645161,0.32053251408090117,12,1.5238095238095237,0.2,73,3,2.0483870967741935,0.0136986301369863,0.4246575342465753,0,1
3870,4,29,4,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,8800000,0,0.0,0.2,0.0,0.2,0,0.0,0.0,7,0,0.0,0.14285714285714285,0.5714285714285714,0,1
3871,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.0,1,0
3872,4,136,264,29,67,18,0,7,36,1,0,44,51,1,4,0,7,3,1750000,42,0.4015151515151515,0.3605015673981191,0.2537878787878788,0.7620167189132706,106,38.201298701298704,0.28169014084507044,319,25,18.079545454545453,0.13793103448275862,0.15987460815047022,0,1
3873,4,63,129,8,32,4,0,3,19,0,0,7,29,0,3,0,1,1,502500,25,0.3488372093023256,0.3,0.24806201550387597,0.6488372093023256,45,12.904411764705882,0.29591836734693877,140,7,4.069767441860465,0.05,0.20714285714285716,1,0
3874,4,6,5,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1375000,0,0.0,0.16666666666666666,0.0,0.16666666666666666,0,0.0,0.0,6,0,0.0,0.16666666666666666,0.6666666666666666,1,0
3875,4,141,525,52,146,27,2,14,79,0,0,47,79,5,6,0,6,19,5700000,103,0.41714285714285715,0.3407534246575342,0.2780952380952381,0.7578962818003914,219,73.89335664335664,0.3013698630136986,584,43,31.08,0.08047945205479452,0.13527397260273974,0,1
3876,4,154,541,75,145,39,1,20,74,3,1,93,110,6,4,0,4,7,750000,85,0.45471349353049906,0.37694704049844235,0.2680221811460259,0.8316605340289414,246,92.34700315457414,0.30120481927710846,642,60,41.11090573012939,0.14485981308411214,0.17133956386292834,1,0
3877,4,32,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,13000000,1,0.25,0.25,0.25,0.5,1,0.25,0.5,4,0,0.0,0.0,0.5,0,1
3878,4,34,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,505000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,0,0.0,0.0,0.16666666666666666,1,0
3879,4,80,205,27,46,8,1,1,14,0,1,21,32,0,1,6,1,2,2100000,36,0.28780487804878047,0.2982456140350877,0.22439024390243903,0.5860504920838682,59,17.491150442477878,0.26011560693641617,234,10,10.014634146341463,0.08974358974358974,0.13675213675213677,0,1
3880,4,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0,1
3881,4,31,75,6,18,3,0,0,4,3,1,3,14,0,0,0,0,1,492000,15,0.28,0.2692307692307692,0.24,0.5492307692307692,21,5.653846153846154,0.29508196721311475,78,3,3.0,0.038461538461538464,0.1794871794871795,1,0
3882,4,33,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6000000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,0,0.0,0.0,0.3333333333333333,0,1
3883,4,132,406,59,96,23,3,12,46,13,5,54,118,4,1,1,6,6,512600,58,0.39655172413793105,0.3233404710920771,0.23645320197044334,0.7198921952300081,161,52.5,0.2978723404255319,468,38,29.088669950738915,0.11538461538461539,0.25213675213675213,1,0
3884,4,94,231,32,57,8,3,3,21,22,6,29,73,2,0,5,0,1,512500,43,0.3463203463203463,0.33076923076923076,0.24675324675324675,0.6770895770895771,80,26.46153846153846,0.34838709677419355,265,14,14.03896103896104,0.10943396226415095,0.27547169811320754,1,0
3885,4,134,298,29,63,15,3,4,33,7,1,25,60,1,3,11,0,5,490000,41,0.3221476510067114,0.2791411042944785,0.21140939597315436,0.6012887553011899,96,26.154798761609907,0.25213675213675213,337,22,21.040268456375838,0.07418397626112759,0.17804154302670624,1,0
3887,4,32,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6725000,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,2,0.6666666666666666,0.3333333333333333,3,1,1.0,0.0,0.0,0,1
3888,4,137,462,56,116,32,3,21,68,6,3,29,94,3,6,1,5,6,2250000,60,0.4696969696969697,0.300796812749004,0.2510822510822511,0.7704937824459737,217,64.08350305498982,0.26988636363636365,503,56,38.13636363636363,0.05765407554671968,0.18687872763419483,0,1
3889,4,125,319,31,84,16,0,2,30,2,2,28,54,0,5,3,0,11,1500000,66,0.3322884012539185,0.33238636363636365,0.26332288401253917,0.6646747648902822,106,34.21325648414986,0.311787072243346,355,18,16.018808777429467,0.07887323943661972,0.15211267605633802,1,0
3890,4,91,253,27,61,13,2,9,40,1,1,30,63,1,4,0,4,5,2750000,37,0.4150197628458498,0.32646048109965636,0.24110671936758893,0.7414802439455062,105,33.763250883392224,0.2810810810810811,291,24,17.106719367588934,0.10309278350515463,0.21649484536082475,0,1
3892,4,127,488,57,145,23,3,2,31,2,0,45,34,0,2,9,3,13,6666667,117,0.36885245901639346,0.35687732342007433,0.29713114754098363,0.7257297824364678,180,64.16510318949344,0.3142857142857143,547,28,29.012295081967213,0.08226691042047532,0.062157221206581355,0,1
3893,4,160,615,79,160,32,2,22,69,9,3,68,122,1,7,0,5,8,510400,104,0.42601626016260163,0.3381294964028777,0.2601626016260163,0.7641457565654793,262,87.46120058565154,0.28991596638655465,695,56,36.107317073170734,0.09784172661870504,0.17553956834532375,1,0
3894,4,146,588,74,173,20,10,12,49,44,13,25,84,1,6,2,2,17,492000,131,0.42346938775510207,0.3285024154589372,0.2942176870748299,0.7519718032140392,249,80.4274061990212,0.3259109311740891,623,42,40.06122448979592,0.04012841091492777,0.1348314606741573,1,0
3895,4,21,69,7,18,4,0,2,7,2,2,1,22,0,0,0,1,1,493000,12,0.4057971014492754,0.2676056338028169,0.2608695652173913,0.6734027352520923,28,7.6,0.34782608695652173,71,6,4.086956521739131,0.014084507042253521,0.30985915492957744,1,0
3897,4,34,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11000000,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,0.3333333333333333,0.5,3,0,0.0,0.0,0.3333333333333333,0,1
3898,4,35,107,11,21,7,0,3,9,0,0,12,45,1,3,2,1,0,1500000,11,0.34579439252336447,0.2926829268292683,0.19626168224299065,0.6384773193526327,37,10.260504201680673,0.3,125,10,7.08411214953271,0.096,0.36,1,0
3899,4,157,606,76,150,27,6,17,59,6,5,40,55,1,3,5,4,16,491250,100,0.39603960396039606,0.29555895865237364,0.24752475247524752,0.6915985626127696,240,70.58823529411765,0.24721189591078066,658,50,39.084158415841586,0.060790273556231005,0.08358662613981763,1,0
3900,4,63,7,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,890000,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,1,0.14285714285714285,0.3333333333333333,7,0,0.0,0.0,0.5714285714285714,1,0
3902,4,2,6,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,500000,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,2,0.3333333333333333,0.25,6,1,1.0,0.0,0.3333333333333333,1,0
3903,4,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,490000,0,0.0,0.25,0.0,0.25,0,0.0,0.0,4,0,0.0,0.25,0.25,1,0
3905,4,117,368,49,93,27,0,8,40,0,0,39,94,4,3,0,0,10,3675000,58,0.391304347826087,0.32926829268292684,0.25271739130434784,0.7205726405090138,144,46.7027027027027,0.31954887218045114,410,35,27.065217391304348,0.0951219512195122,0.22926829268292684,0,1
3906,4,131,454,53,108,19,0,20,50,0,0,64,119,1,2,0,1,11,514000,69,0.4118942731277533,0.33397312859884837,0.23788546255506607,0.7458674017266016,187,62.092664092664094,0.27848101265822783,521,39,19.13215859030837,0.12284069097888675,0.22840690978886757,1,0
3908,4,111,261,28,56,12,2,5,25,2,3,24,75,3,0,0,0,1,505000,37,0.3333333333333333,0.2807017543859649,0.21455938697318008,0.6140350877192982,87,24.42105263157895,0.281767955801105,285,19,16.057471264367816,0.08421052631578947,0.2631578947368421,1,0
3909,4,130,368,45,98,24,3,2,35,10,5,27,51,2,5,6,4,4,495000,69,0.3641304347826087,0.3217821782178218,0.266304347826087,0.6859126130004305,134,42.40506329113924,0.30094043887147337,410,29,30.016304347826086,0.06585365853658537,0.12439024390243902,1,0
3910,4,102,361,33,90,13,1,3,34,3,1,23,57,3,7,2,2,11,491500,73,0.3157894736842105,0.3053435114503817,0.24930747922437674,0.6211329851345921,114,33.546875,0.2871287128712871,395,17,15.024930747922438,0.05822784810126582,0.14430379746835442,1,0
3911,4,93,362,47,92,24,1,17,51,10,5,15,89,2,3,0,3,9,19000000,50,0.46685082872928174,0.28720626631853785,0.2541436464088398,0.7540570950478196,169,47.96551724137931,0.28957528957528955,383,42,26.140883977900554,0.0391644908616188,0.23237597911227154,0,1
3914,4,54,163,20,40,9,0,9,22,1,2,20,60,0,0,1,0,2,2750000,22,0.4662576687116564,0.32786885245901637,0.24539877300613497,0.7941265211706727,76,24.918032786885245,0.32978723404255317,184,18,9.16564417177914,0.10869565217391304,0.32608695652173914,0,1
3915,4,153,610,75,170,28,11,4,47,20,6,42,77,0,2,7,1,11,4750000,127,0.380327868852459,0.3267175572519084,0.2786885245901639,0.7070454261043674,232,75.43558282208589,0.3132075471698113,662,43,50.019672131147544,0.0634441087613293,0.1163141993957704,0,1
